SALE PRICE,address,latitude,longitude,neighborhood,burough,zip code,GROSS SQUARE FEET,land sq feet
340000,"954 LINCOLN AVENUE,BROOKLYN,NY",40.66535585,-73.86502989,EAST NEW YORK,BROOKLYN,11208,675,2000
3400000,"548 8TH STREET,BROOKLYN,NY",40.66532479999999,-73.97698995,PARK SLOPE,BROOKLYN,11215,3024,1845
2270000,"605 MONTGOMERY STREET,BROOKLYN,NY",40.665311700000004,-73.94458021,CROWN HEIGHTS,BROOKLYN,11225,3360,5110
414119,"14529 243RD STREET,QUEENS,NY",40.665292,-73.7356569,ROSEDALE,QUEENS,11422,1094,5000
669000,"167-11 144TH   DRIVE,QUEENS,NY",40.66528575,-73.77552055,SPRINGFIELD GARDENS,QUEENS,11434,2016,4000
750000,"139 18TH STREET,BROOKLYN,NY",40.665282299999994,-73.99510761,SUNSET PARK,BROOKLYN,11215,1500,1650
330000,"168-04 144TH   DRIVE,QUEENS,NY",40.6652112,-73.77463388,SPRINGFIELD GARDENS,QUEENS,11434,1054,2040
3900000,"361 13TH   STREET,BROOKLYN,NY",40.66520185,-73.98459559,PARK SLOPE SOUTH,BROOKLYN,11215,4699,2500
435000,"245 BRISTOL STREET,BROOKLYN,NY",40.6651942,-73.91127320000001,BROWNSVILLE,BROOKLYN,11212,1150,1980
599000,"133 GRAFTON STREET,BROOKLYN,NY",40.66517575,-73.91809271,BROWNSVILLE,BROOKLYN,11212,1520,2000
2160000,"363 13TH   STREET,BROOKLYN,NY",40.66517265,-73.98450657,PARK SLOPE SOUTH,BROOKLYN,11215,3528,2500
360000,"268 CHESTER STREET,BROOKLYN,NY",40.6650672,-73.9107977,BROWNSVILLE,BROOKLYN,11212,1116,1800
1100000,"103 20TH STREET,BROOKLYN,NY",40.6650256,-73.99741785,BUSH TERMINAL,BROOKLYN,11232,2330,3012
735000,"155-31 HURON STREET,QUEENS,NY",40.664988799999996,-73.83694761,HOWARD BEACH,QUEENS,11414,2340,3100
649999,"128-16 150TH   AVENUE,QUEENS,NY",40.664961100000006,-73.81224240000002,SOUTH OZONE PARK,QUEENS,11420,1249,5000
725000,"775 ESSEX ST,BROOKLYN,NY",40.6649406,-73.87788189,EAST NEW YORK,BROOKLYN,11208,1352,4000
730000,"692 ASHFORD STREET,BROOKLYN,NY",40.664937,-73.88270611,EAST NEW YORK,BROOKLYN,11207,1960,2383
720000,"155-38 HURON STREET,QUEENS,NY",40.664927899999995,-73.83755998,HOWARD BEACH,QUEENS,11414,2288,3100
495000,"638 JEROME STREET,BROOKLYN,NY",40.664917200000005,-73.88479534,EAST NEW YORK,BROOKLYN,11207,1600,3138
700000,"150-24 126TH   STREET,QUEENS,NY",40.664898,-73.81515505,SOUTH OZONE PARK,QUEENS,11420,930,4000
850000,"150-21 126TH   STREET,QUEENS,NY",40.6648595,-73.814646,SOUTH OZONE PARK,QUEENS,11420,2808,4000
975000,"15-02 124TH STREET,QUEENS,NY",40.6648155,-73.8168527,COLLEGE POINT,QUEENS,11356,1830,1752
1016213,"8620 124TH STREET,QUEENS,NY",40.6648155,-73.8168527,RICHMOND HILL,QUEENS,11418,2230,2450
1000000,"142 18TH   STREET,BROOKLYN,NY",40.664786,-73.9950507,SUNSET PARK,BROOKLYN,11215,2500,2504
964000,"634 MONTGOMERY STREET,BROOKLYN,NY",40.664784000000004,-73.94378014,CROWN HEIGHTS,BROOKLYN,11225,2922,3015
790000,"124 BLAKE AVENUE,BROOKLYN,NY",40.664781500000004,-73.91483000000001,BROWNSVILLE,BROOKLYN,11212,1920,1600
519000,"180-06 145TH ROAD,QUEENS,NY",40.6647782,-73.76481562,SPRINGFIELD GARDENS,QUEENS,11434,1496,3800
640000,"709 ASHFORD STREET,BROOKLYN,NY",40.6647546,-73.88202425,EAST NEW YORK,BROOKLYN,11207,2052,2750
700000,"221A PROSPECT AVENUE,BROOKLYN,NY",40.664743,-73.99112125,PARK SLOPE SOUTH,BROOKLYN,11215,2304,2096
999999,"221A PROSPECT AVENUE,BROOKLYN,NY",40.664743,-73.99112125,PARK SLOPE SOUTH,BROOKLYN,11215,2304,2096
1275000,"133 19TH STREET,BROOKLYN,NY",40.66473695,-73.99567162,SUNSET PARK,BROOKLYN,11232,1710,2500
343000,"241-05 MEMPHIS AVENUE,QUEENS,NY",40.66473555,-73.7376178,ROSEDALE,QUEENS,11422,944,3000
905000,"199 SULLIVAN PLACE,BROOKLYN,NY",40.664705299999994,-73.95439103,CROWN HEIGHTS,BROOKLYN,11225,2480,2497
840000,"264 15TH STREET,BROOKLYN,NY",40.66470525,-73.98787917,PARK SLOPE SOUTH,BROOKLYN,11215,1306,1425
386000,"144-33 158TH STREET,QUEENS,NY",40.66470035,-73.77952736,SPRINGFIELD GARDENS,QUEENS,11434,1148,2200
659000,"150-15 128TH   STREET,QUEENS,NY",40.664671000000006,-73.8127918,SOUTH OZONE PARK,QUEENS,11420,1356,4000
500000,"150-06 130TH STREET,QUEENS,NY",40.664670799999996,-73.81137566,SOUTH OZONE PARK,QUEENS,11420,1304,4000
860000,"144-27 221ST   STREET,QUEENS,NY",40.66464185,-73.75722275,ROSEDALE,QUEENS,11413,920,4850
690000,"184-10 145TH   AVENUE,QUEENS,NY",40.6645461,-73.76098305,SPRINGFIELD GARDENS,QUEENS,11413,2042,3900
651000,"155-19 101ST STREET,QUEENS,NY",40.66451575,-73.83321225,HOWARD BEACH,QUEENS,11414,2070,3300
1100000,"194 16TH   STREET,BROOKLYN,NY",40.6645105,-73.98926517,PARK SLOPE SOUTH,BROOKLYN,11215,902,1650
325000,"165-11 144TH DRIVE,QUEENS,NY",40.66450285,-73.77722767,SPRINGFIELD GARDENS,QUEENS,11434,872,2000
426000,"427 HINSDALE STREET,BROOKLYN,NY",40.66449705,-73.89853195,EAST NEW YORK,BROOKLYN,11207,1332,5000
442000,"144-22 159TH STREET,QUEENS,NY",40.66447865,-73.77912828,SPRINGFIELD GARDENS,QUEENS,11434,1148,2200
540000,"90-24 SHORE PARKWAY,QUEENS,NY",40.66446079999999,-73.84318209999999,HOWARD BEACH,QUEENS,11414,1125,4000
1375000,"449 EMPIRE BLVD,BROOKLYN,NY",40.66442035,-73.9472323,CROWN HEIGHTS,BROOKLYN,11225,3567,2525
1020000,"250 SULLIVAN PLACE,BROOKLYN,NY",40.6643864,-73.95273665,CROWN HEIGHTS,BROOKLYN,11225,2424,2450
999999,"240 SULLIVAN PLACE,BROOKLYN,NY",40.66436725,-73.95302063,CROWN HEIGHTS,BROOKLYN,11225,2424,2450
625000,"92-03 156TH AVENUE,QUEENS,NY",40.66432375,-73.84212531,HOWARD BEACH,QUEENS,11414,1125,4000
2200000,"348A 14TH   STREET,BROOKLYN,NY",40.6643123,-73.98539065,PARK SLOPE SOUTH,BROOKLYN,11215,1920,1667
290000,"144-42 223RD   STREET,QUEENS,NY",40.66423235,-73.75573717,ROSEDALE,QUEENS,11413,810,2850
2100000,"214 16TH STREET,BROOKLYN,NY",40.66420170000001,-73.98860456,PARK SLOPE SOUTH,BROOKLYN,11215,1890,1800
2926000,"607 11TH STREET,BROOKLYN,NY",40.66417379999999,-73.97901929,PARK SLOPE,BROOKLYN,11215,2268,1875
535000,"139-38 247TH   STREET,QUEENS,NY",40.66415935,-73.7337184,ROSEDALE,QUEENS,11422,1310,5000
570000,"143-53 229TH STREET,QUEENS,NY",40.66415545,-73.74879645,ROSEDALE,QUEENS,11413,1738,3000
430000,"145-31 176TH   STREET,QUEENS,NY",40.6641465,-73.77151521,SPRINGFIELD GARDENS,QUEENS,11434,1170,4000
574000,"90-03 156TH   AVENUE,QUEENS,NY",40.6640824,-73.84381384,HOWARD BEACH,QUEENS,11414,1125,4600
652000,"957 CRESCENT STREET,BROOKLYN,NY",40.664066399999996,-73.86696636,EAST NEW YORK,BROOKLYN,11208,1760,2000
975000,"285 EMPIRE BOULEVARD,BROOKLYN,NY",40.66404185,-73.95273273,CROWN HEIGHTS,BROOKLYN,11225,2240,1650
440000,"745 BARBEY STREET,BROOKLYN,NY",40.6640406,-73.88477835,EAST NEW YORK,BROOKLYN,11207,1300,2000
2200000,"325 EMPIRE BOULEVARD,BROOKLYN,NY",40.664023799999995,-73.95153959999999,CROWN HEIGHTS,BROOKLYN,11225,5610,2842
840000,"624 VERMONT STREET,BROOKLYN,NY",40.66400625,-73.8921215,EAST NEW YORK,BROOKLYN,11207,1890,2367
2125000,"300 15TH STREET,BROOKLYN,NY",40.6639939,-73.98647378,PARK SLOPE SOUTH,BROOKLYN,11215,2028,1675
425000,"125-19 152ND AVENUE,QUEENS,NY",40.66397835,-73.81533008,SOUTH OZONE PARK,QUEENS,11420,938,2000
420000,"526 SHEFFIELD AVE,BROOKLYN,NY",40.6639162,-73.89510465,EAST NEW YORK,BROOKLYN,11207,1296,1746
3300000,"155 20TH   STREET,BROOKLYN,NY",40.663903999999995,-73.9956768,SUNSET PARK,BROOKLYN,11232,10000,5075
420000,"760 WORTMAN AVE,BROOKLYN,NY",40.66386945,-73.86596196,EAST NEW YORK,BROOKLYN,11208,1015,1900
1670000,"1208 8TH AVENUE,BROOKLYN,NY",40.66383665,-73.98109659999999,PARK SLOPE,BROOKLYN,11215,2080,1284
440000,"179-04 145TH   DRIVE,QUEENS,NY",40.66382355,-73.76624745,SPRINGFIELD GARDENS,QUEENS,11434,1294,3353
6075000,"253 EMPIRE BOULEVARD,BROOKLYN,NY",40.66382,-73.953696,CROWN HEIGHTS,BROOKLYN,11225,5888,9320
950000,"517 GEORGIA AVENUE,BROOKLYN,NY",40.66379435,-73.89549190000001,EAST NEW YORK,BROOKLYN,11207,2000,2340
560000,"124-01 152ND AVENUE,QUEENS,NY",40.663790999999996,-73.815235,SOUTH OZONE PARK,QUEENS,11420,1125,4500
375000,"127-03 152ND AVENUE,QUEENS,NY",40.663781400000005,-73.81410133,SOUTH OZONE PARK,QUEENS,11420,1078,4800
1300000,"211 18TH   STREET,BROOKLYN,NY",40.66375995,-73.99251872,SUNSET PARK,BROOKLYN,11215,2700,2003
875000,"1049 RUTLAND ROAD,BROOKLYN,NY",40.6637234,-73.92524339,FLATBUSH-NORTH,BROOKLYN,11212,2000,2000
680000,"686 JEROME STREET,BROOKLYN,NY",40.663718599999996,-73.88400084,EAST NEW YORK,BROOKLYN,11207,2160,4000
850000,"145-32 175TH   STREET,QUEENS,NY",40.6637153,-73.77280075,SPRINGFIELD GARDENS,QUEENS,11434,1170,5000
790000,"552 PENNSYLVANIA AVENUE,BROOKLYN,NY",40.66370085,-73.89408885,EAST NEW YORK,BROOKLYN,11207,2400,2383
570000,"145-65 177TH STREET,QUEENS,NY",40.66365815,-73.77007835,SPRINGFIELD GARDENS,QUEENS,11434,1640,4000
1770000,"137 21ST   STREET,BROOKLYN,NY",40.6636401,-73.9969265,SUNSET PARK,BROOKLYN,11232,3420,2500
999000,"704 EMPIRE BOULEVARD,BROOKLYN,NY",40.6636317,-73.93889032,FLATBUSH-NORTH,BROOKLYN,11213,1648,2252
950000,"708 EMPIRE BOULEVARD,BROOKLYN,NY",40.6636242,-73.93877890000002,FLATBUSH-NORTH,BROOKLYN,11213,1680,2202
557000,"128-03 152ND AVENUE,QUEENS,NY",40.6636153,-73.81317059,SOUTH OZONE PARK,QUEENS,11420,1125,4000
1122000,"686 EMPIRE BOULEVARD,BROOKLYN,NY",40.6636055,-73.93943236,FLATBUSH-NORTH,BROOKLYN,11213,2344,2500
1250000,"183 19TH STREET,BROOKLYN,NY",40.66359575,-73.99381075,SUNSET PARK,BROOKLYN,11232,2124,1878
700000,"144-32 226TH ST,QUEENS,NY",40.66358915,-73.7528325,ROSEDALE,QUEENS,11413,2000,3600
680000,"241-24 141ST AVENUE,QUEENS,NY",40.6635388,-73.73772123,ROSEDALE,QUEENS,11422,1505,4000
395000,"145-18 222ND   STREET,QUEENS,NY",40.6635376,-73.75690096,ROSEDALE,QUEENS,11413,1054,3520
1150000,"295 16TH STREET,BROOKLYN,NY",40.66353585,-73.98642986,PARK SLOPE SOUTH,BROOKLYN,11215,1356,1850
3820000,"297 16TH   STREET,BROOKLYN,NY",40.66350085,-73.98636614,PARK SLOPE SOUTH,BROOKLYN,11215,1444,2492
935000,"485 NEW YORK AVENUE,BROOKLYN,NY",40.66349415,-73.94782843,FLATBUSH-NORTH,BROOKLYN,11225,1500,1698
600000,"548 SHEFFIELD AVENUE,BROOKLYN,NY",40.6634552,-73.8949762,EAST NEW YORK,BROOKLYN,11207,2000,2730
650000,"89-08 156TH   AVENUE,QUEENS,NY",40.66344165,-73.8444526,HOWARD BEACH,QUEENS,11414,1125,5000
995000,"23 LAMONT COURT,BROOKLYN,NY",40.66342855,-73.94393978,FLATBUSH-NORTH,BROOKLYN,11225,1529,1916
1720000,"212 18TH STREET,BROOKLYN,NY",40.66341545,-73.99263896,SUNSET PARK,BROOKLYN,11215,1700,1669
630000,"885 PINE STREET,BROOKLYN,NY",40.66338745,-73.86774174,EAST NEW YORK,BROOKLYN,11208,1760,4000
680000,"896 PINE STREET,BROOKLYN,NY",40.66335931,-73.86807728,EAST NEW YORK,BROOKLYN,11208,1440,4000
370000,"145-54 159TH   STREET,QUEENS,NY",40.6632547,-73.78008315,SPRINGFIELD GARDENS,QUEENS,11434,1160,2200
1425000,"289 STERLING STREET,BROOKLYN,NY",40.663248100000004,-73.95158502,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,1765,1800
299130,"145-96 179TH   STREET,QUEENS,NY",40.663245700000004,-73.76684005,SPRINGFIELD GARDENS,QUEENS,11434,812,2520
690000,"180-09 146TH   AVENUE,QUEENS,NY",40.6632414,-73.76542615,SPRINGFIELD GARDENS,QUEENS,11434,1812,2500
434600,"14584 179TH ST,QUEENS,NY",40.66322924,-73.76652803,SPRINGFIELD GARDENS,QUEENS,11434,1024,2808
405000,"141-12 243RD   STREET,QUEENS,NY",40.66322055,-73.73747093,ROSEDALE,QUEENS,11422,840,4000
680000,"705 SCHENCK AVENUE,BROOKLYN,NY",40.66321405,-73.88522365,EAST NEW YORK,BROOKLYN,11207,1122,2000
537000,"4342 248TH STREET,QUEENS,NY",40.66319179999999,-73.73364790000001,LITTLE NECK,QUEENS,11363,1097,2548
735000,"96-07 157TH AVENUE,QUEENS,NY",40.66318955,-73.8376,HOWARD BEACH,QUEENS,11414,1912,3600
629463,"230-01 144TH   AVENUE,QUEENS,NY",40.6631678,-73.74845858,ROSEDALE,QUEENS,11413,1671,4000
790000,"141-05 243RD   STREET,QUEENS,NY",40.66315945,-73.73691707,ROSEDALE,QUEENS,11422,974,4000
660000,"989 CRESCENT STREET,BROOKLYN,NY",40.663145,-73.86674939,EAST NEW YORK,BROOKLYN,11208,1870,1560
6180000,"651 4TH AVENUE,BROOKLYN,NY",40.66313435,-73.99457109999999,SUNSET PARK,BROOKLYN,11232,1260,5487
760000,"144-26 228TH STREET,QUEENS,NY",40.66311145,-73.75106365,ROSEDALE,QUEENS,11413,1000,4000
535000,"230-03 144TH AVE,QUEENS,NY",40.66310985,-73.74836485,ROSEDALE,QUEENS,11413,988,3000
560000,"156-16 89TH STREET,QUEENS,NY",40.663091200000004,-73.84501847,HOWARD BEACH,QUEENS,11414,1125,4000
1050000,"177 STERLING STREET,BROOKLYN,NY",40.6630564,-73.9552001,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,2128,2000
385000,"224-08 145TH AVENUE,QUEENS,NY",40.6630529,-73.75457981,ROSEDALE,QUEENS,11413,1029,3800
958000,"157-03 98TH   STREET,QUEENS,NY",40.663034,-73.83566505,HOWARD BEACH,QUEENS,11414,3015,8284
1800000,"284 16TH STREET,BROOKLYN,NY",40.66303155,-73.98614283,PARK SLOPE SOUTH,BROOKLYN,11215,1440,1307
3252000,"510 12TH STREET,BROOKLYN,NY",40.66301665,-73.97922468,PARK SLOPE,BROOKLYN,11215,2796,2008
645000,"156-12 100TH   STREET,QUEENS,NY",40.66300895,-73.83436475,HOWARD BEACH,QUEENS,11414,1138,4000
492450,"221-04 145TH ROAD,QUEENS,NY",40.66299335,-73.75778229,ROSEDALE,QUEENS,11413,1610,4000
659000,"86-04 SHORE PARKWAY,QUEENS,NY",40.6629641,-73.8475627,HOWARD BEACH,QUEENS,11414,1950,5760
770000,"145-64 175TH STREET,QUEENS,NY",40.662961200000005,-73.77218535,SPRINGFIELD GARDENS,QUEENS,11434,1170,4383
3550000,"477 13TH   STREET,BROOKLYN,NY",40.6629586,-73.979998,PARK SLOPE,BROOKLYN,11215,2850,1950
2525000,"20 WEBSTER PLACE,BROOKLYN,NY",40.6629441,-73.98729425,PARK SLOPE SOUTH,BROOKLYN,11215,2010,1784
464000,"222-09 145TH ROAD,QUEENS,NY",40.662931,-73.75651783,ROSEDALE,QUEENS,11413,1196,3800
1270000,"1038 NOSTRAND AVENUE,BROOKLYN,NY",40.6629144,-73.95108455,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,1890,917
310000,"178-35 146TH ROAD,QUEENS,NY",40.66291275,-73.76699726,SPRINGFIELD GARDENS,QUEENS,11434,876,2000
1275000,"208 19TH STREET,BROOKLYN,NY",40.6628745,-73.993341,SUNSET PARK,BROOKLYN,11232,1350,2504
675000,"903 PINE STREET,BROOKLYN,NY",40.6628714,-73.86762895,EAST NEW YORK,BROOKLYN,11208,1760,3000
1335000,"59 STERLING STREET,BROOKLYN,NY",40.6628011,-73.95897682,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,1360,2083
764000,"155-34 78TH STREET,QUEENS,NY",40.66278875,-73.85568865,HOWARD BEACH,QUEENS,11414,2184,2903
25000000,"556 LEFFERTS AVENUE,BROOKLYN,NY",40.662774,-73.94265899999999,FLATBUSH-NORTH,BROOKLYN,11203,55188,12000
441090,"733 SARATOGA AVENUE,BROOKLYN,NY",40.66275665,-73.91549326,BROWNSVILLE,BROOKLYN,11212,1292,2100
2000000,"660 ATKINS AVENUE,BROOKLYN,NY",40.662744599999996,-73.87359831,EAST NEW YORK,BROOKLYN,11208,6000,7878
623000,"27 STERLING STREET,BROOKLYN,NY",40.6627425,-73.95990842,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,1680,2000
1480000,"14 JACKSON PL,BROOKLYN,NY",40.66271685,-73.98641584,PARK SLOPE SOUTH,BROOKLYN,11226,1710,1567
1395000,"278 17TH STREET,BROOKLYN,NY",40.66266985,-73.98992391,SUNSET PARK,BROOKLYN,11215,1368,2053
2670000,"441 14TH STREET,BROOKLYN,NY",40.66266315,-73.98113768,PARK SLOPE,BROOKLYN,11215,2480,2600
550000,"156-20 99TH   STREET,QUEENS,NY",40.6626592,-73.83520465,HOWARD BEACH,QUEENS,11414,1638,2970
370000,"178-26 146TH ROAD,QUEENS,NY",40.66264935,-73.76753553,SPRINGFIELD GARDENS,QUEENS,11434,1204,2100
328600,"731 JEROME STREET,BROOKLYN,NY",40.6626427,-73.88266512,EAST NEW YORK,BROOKLYN,11207,1036,2000
2700000,"392 15TH   STREET,BROOKLYN,NY",40.6625786,-73.98350040000001,PARK SLOPE SOUTH,BROOKLYN,11215,4755,2500
375000,"615 SACKMAN STREET,BROOKLYN,NY",40.66256075,-73.90282425,BROWNSVILLE,BROOKLYN,11212,1116,1800
380000,"661 MOTHER GASTON BLVD,BROOKLYN,NY",40.66253135,-73.90473018,BROWNSVILLE,BROOKLYN,11212,1116,1800
396000,"222-20 145TH ROAD,QUEENS,NY",40.6625198,-73.75646617,ROSEDALE,QUEENS,11413,1286,3500
1492000,"104 STERLING STREET,BROOKLYN,NY",40.6625041,-73.95766967,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,2640,2940
1220000,"287 LEFFERTS AVENUE,BROOKLYN,NY",40.662497200000004,-73.95182474,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,2096,2000
1400000,"277 LEFFERTS AVENUE,BROOKLYN,NY",40.66247935,-73.95211155,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,2108,2000
455000,"146-02 183RD   STREET,QUEENS,NY",40.66243245,-73.7635118,SPRINGFIELD GARDENS,QUEENS,11413,1056,4000
415000,"487 POWELL STREET,BROOKLYN,NY",40.66240915,-73.90182495,BROWNSVILLE,BROOKLYN,11212,1116,1800
2650000,"459 14TH   STREET,BROOKLYN,NY",40.66240815,-73.98060974,PARK SLOPE,BROOKLYN,11215,2750,2000
460000,"744 SARATOGA AVENUE,BROOKLYN,NY",40.6623967,-73.91598092,BROWNSVILLE,BROOKLYN,11212,1116,1800
20025000,"380 LEFFERTS AVENUE,BROOKLYN,NY",40.66239663,-73.94878505,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,37763,13785
760000,"145-46 223RD   STREET,QUEENS,NY",40.66233585,-73.75662569,ROSEDALE,QUEENS,11413,853,3325
1300000,"333 PROSPECT AVENUE,BROOKLYN,NY",40.66233475,-73.98717032,PARK SLOPE SOUTH,BROOKLYN,11215,1710,1560
550000,"240-18 WELLER AVENUE,QUEENS,NY",40.662332899999996,-73.74060014,ROSEDALE,QUEENS,11422,1640,3000
1500000,"166 22ND STREET,BROOKLYN,NY",40.66231295,-73.99686805,SUNSET PARK,BROOKLYN,11232,1452,1803
8000000,"509 HINSDALE STREET,BROOKLYN,NY",40.6622566,-73.89810873,EAST NEW YORK,BROOKLYN,11207,18000,5000
570000,"89-11 157TH AVENUE,QUEENS,NY",40.6622487,-73.84394959999999,HOWARD BEACH,QUEENS,11414,1125,5000
1440000,"341 PROSPECT AVENUE,BROOKLYN,NY",40.662245399999996,-73.98694608,PARK SLOPE SOUTH,BROOKLYN,11215,1924,1241
900000,"153 LEFFERTS AVENUE,BROOKLYN,NY",40.66223325,-73.9560813,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,2144,2000
540000,"63 REMSEN AVENUE,BROOKLYN,NY",40.662228999999996,-73.93004343,FLATBUSH-NORTH,BROOKLYN,11212,1672,1600
495000,"145-45 223RD   STREET,QUEENS,NY",40.66220255,-73.75624284,ROSEDALE,QUEENS,11413,952,2850
1675000,"326 PROSPECT AVENUE,BROOKLYN,NY",40.662184,-73.98768919,PARK SLOPE SOUTH,BROOKLYN,11215,3900,2508
300000,"145-52 223RD STREET,QUEENS,NY",40.66216975,-73.75672715,ROSEDALE,QUEENS,11413,816,3040
900000,"139-22 CANEY LANE,QUEENS,NY",40.662154799999996,-73.73119697,ROSEDALE,QUEENS,11422,1900,5008
1675000,"328 PROSPECT AVENUE,BROOKLYN,NY",40.66214905,-73.98761037,PARK SLOPE SOUTH,BROOKLYN,11215,3900,2508
518500,"145-61 222ND   STREET,QUEENS,NY",40.662132799999995,-73.75729355,ROSEDALE,QUEENS,11413,1415,2850
975000,"791 MAPLE STREET,BROOKLYN,NY",40.66213125,-73.93387294,FLATBUSH-NORTH,BROOKLYN,11203,2320,1900
3000000,"626 6TH AVENUE,BROOKLYN,NY",40.66212635,-73.98940708,SUNSET PARK,BROOKLYN,11215,2240,2633
410000,"182-14 146TH   ROAD,QUEENS,NY",40.662087899999996,-73.7717332,SPRINGFIELD GARDENS,QUEENS,11413,828,1174
350000,"635 SACKMAN STREET,BROOKLYN,NY",40.66207725,-73.90270055,BROWNSVILLE,BROOKLYN,11212,1116,1800
1200000,"261A 19TH   STREET,BROOKLYN,NY",40.66205114,-73.99138893,SUNSET PARK,BROOKLYN,11215,1440,1561
2100000,"385 16TH STREET,BROOKLYN,NY",40.66203965,-73.98335296,PARK SLOPE SOUTH,BROOKLYN,11215,2160,1875
1150000,"228 20TH   STREET,BROOKLYN,NY",40.6620153,-73.99332932,SUNSET PARK,BROOKLYN,11232,1768,1313
1299000,"250 LEFFERTS AVENUE,BROOKLYN,NY",40.66201385,-73.95290078,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,3192,2050
750000,"90-14 157TH   AVENUE,QUEENS,NY",40.66200235,-73.84293329,HOWARD BEACH,QUEENS,11414,1125,4500
1125000,"230 20TH   STREET,BROOKLYN,NY",40.66199395,-73.99327188,SUNSET PARK,BROOKLYN,11232,1768,1313
500000,"769 SARATOGA AVENUE,BROOKLYN,NY",40.661963,-73.9153079,BROWNSVILLE,BROOKLYN,11212,1190,2100
950000,"286 18TH STREET,BROOKLYN,NY",40.66193715,-73.99028809999999,SUNSET PARK,BROOKLYN,11215,1100,1669
700000,"157-12 92ND STREET,QUEENS,NY",40.6619359,-73.84182753,HOWARD BEACH,QUEENS,11414,1440,3000
860000,"178-19 146TH DRIVE,QUEENS,NY",40.66192155,-73.76734735,SPRINGFIELD GARDENS,QUEENS,11434,990,7380
415000,"426 CHRISTOPHER AVENUE,BROOKLYN,NY",40.6619153,-73.90412795,BROWNSVILLE,BROOKLYN,11212,1116,1800
1502000,"206 LEFFERTS AVENUE,BROOKLYN,NY",40.6619123,-73.95452805,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,3144,2050
400000,"178-15 146TH   DRIVE,QUEENS,NY",40.66191035,-73.7675309,SPRINGFIELD GARDENS,QUEENS,11434,1169,6200
7250000,"185 PROSPECT PARK WEST,BROOKLYN,NY",40.6618983,-73.97947174,PARK SLOPE,BROOKLYN,11215,6506,2642
1240000,"273 19TH STREET,BROOKLYN,NY",40.66187855,-73.99095545,SUNSET PARK,BROOKLYN,11215,1368,1853
2000000,"176 LEFFERTS AVENUE,BROOKLYN,NY",40.66185785,-73.95539015,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,2144,2050
675000,"594 EAST NEW YORK AVENUE,BROOKLYN,NY",40.66184125,-73.94319112,FLATBUSH-NORTH,BROOKLYN,11225,1440,2025
468000,"704 NEW JERSEY AVENUE,BROOKLYN,NY",40.66182965,-73.89222053,EAST NEW YORK,BROOKLYN,11207,1560,1900
1600000,"1073 NOSTRAND AVENUE,BROOKLYN,NY",40.66182365,-73.9504714,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,3300,1523
950000,"375 LINCOLN ROAD,BROOKLYN,NY",40.66179845,-73.95014729,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,1808,2050
1070000,"373 LINCOLN ROAD,BROOKLYN,NY",40.661794799999996,-73.9502212,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,1808,2050
650000,"373 LINCOLN ROAD,BROOKLYN,NY",40.661794799999996,-73.9502212,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,1808,2050
540000,"220-03 146TH   AVENUE,QUEENS,NY",40.66178395,-73.75958062,ROSEDALE,QUEENS,11413,1385,4000
699000,"225-06 145TH   ROAD,QUEENS,NY",40.66177525,-73.75441956,ROSEDALE,QUEENS,11413,1610,3000
575000,"157-23 92ND   STREET,QUEENS,NY",40.66171475,-73.84130091,HOWARD BEACH,QUEENS,11414,1105,4800
1850000,"218 21ST STREET,BROOKLYN,NY",40.66169835,-73.99433302,SUNSET PARK,BROOKLYN,11232,3750,2504
485000,"146-27 183RD   STREET,QUEENS,NY",40.6616784,-73.76334418,SPRINGFIELD GARDENS,QUEENS,11413,1160,4730
21250000,"100 LEFFERTS AVENUE,BROOKLYN,NY",40.66167745,-73.95812208,FLATBUSH-LEFFERTS GARDEN,BROOKLYN,11225,57993,13685
1650000,"350A PROSPECT AVENUE,BROOKLYN,NY",40.6616585,-73.98683453,PARK SLOPE SOUTH,BROOKLYN,11215,1264,1503
942500,"19 EAST 51ST   STREET,BROOKLYN,NY",40.6616542,-73.9302177,FLATBUSH-NORTH,BROOKLYN,11203,2754,1315
998000,"543 ALBANY AVENUE,BROOKLYN,NY",40.6616297,-73.9397287,FLATBUSH-NORTH,BROOKLYN,11203,840,2585
450000,"146-31 182ND STREET,QUEENS,NY",40.6616268,-73.76431265,SPRINGFIELD GARDENS,QUEENS,11413,1000,4500
